5.048214822652599132e+00 1.120156280858624531e-15
5.048719660485778249e+00 3.702910174894143861e-16
5.049224548804376766e+00 8.595025930584866160e-17
5.049729487613442203e+00 1.466860385547219600e-17
5.050234476918023852e+00 2.725005682561761124e-18
5.050739516723171008e+00 6.681634971337709485e-18
5.051244607033933853e+00 3.480221576100889058e-17
5.051749747855365236e+00 1.227426435288691891e-16
5.052254939192514449e+00 2.704555528149015616e-16
5.052760181050434340e+00 3.699656878836764661e-16
5.053265473434174204e+00 3.145017933728078395e-16
5.053770816348791328e+00 1.690812271644298655e-16
5.054276209799335895e+00 6.959441069090244577e-17
5.054781653790863416e+00 5.127791897542547483e-17
5.055287148328424962e+00 6.662883446467008810e-17
5.055792693417078709e+00 6.596991632893617619e-17
5.056298289061879281e+00 4.201273165885840311e-17
5.056803935267880412e+00 2.047991032735596377e-17
5.057309632040142056e+00 3.260901472976764804e-17
5.057815379383717946e+00 2.203621758377493254e-16
5.058321177303665372e+00 1.426136693726752211e-15
5.058827025805045174e+00 6.507874920622429873e-15
5.059332924892911088e+00 1.893879825486211848e-14
5.059838874572324841e+00 3.439470043424439992e-14
5.060344874848347274e+00 3.884857353307076044e-14
5.060850925726034788e+00 2.737104853925907815e-14
5.061357027210449111e+00 1.229068980274111433e-14
5.061863179306651972e+00 3.988469852651348812e-15
5.062369382019702435e+00 1.452312389232433300e-15
5.062875635354664894e+00 7.683513281299268397e-16
5.063381939316599301e+00 4.241049322327298608e-16
5.063888293910570049e+00 2.851400803022716000e-16
5.064394699141641532e+00 2.421053295285920628e-16
5.064901155014875478e+00 1.725281900576157091e-16
5.065407661535336281e+00 8.438274202876383271e-17
5.065914218708091887e+00 2.856966256727375643e-17
5.066420826538204913e+00 1.187588536398853495e-17
5.066927485030739753e+00 2.437057710886208002e-17
5.067434194190766128e+00 6.686834760125101619e-17
5.067940954023350209e+00 1.356101237063914498e-16
5.068447764533559052e+00 2.077303248110091079e-16
5.068954625726459717e+00 2.552137088579422362e-16
5.069461537607121926e+00 2.476971771186240881e-16
5.069968500180613624e+00 1.747230066636399141e-16
5.070475513452005423e+00 8.352310560031617967e-17
5.070982577426366156e+00 2.758531234683606852e-17
5.071489692108764658e+00 1.067447719526580479e-17
5.071996857504276868e+00 1.188809718011171024e-17
5.072504073617970732e+00 1.530818647033392537e-17
5.073011340454917750e+00 1.893635756502222562e-17
5.073518658020193861e+00 5.530683008172828535e-17
5.074026026318867011e+00 2.432578532475345775e-16
5.074533445356014916e+00 7.559337585660069231e-16
5.075040915136709074e+00 1.509758813752238314e-15
5.075548435666022762e+00 2.023804015383608007e-15
5.076056006949037247e+00 2.086326011640553843e-15
5.076563628990822252e+00 2.060103709922311608e-15
5.077071301796454605e+00 2.169485157477486068e-15
5.077579025371014687e+00 2.218399831978729734e-15
5.078086799719574884e+00 1.904252311076725428e-15
5.078594624847215577e+00 1.235548970482679453e-15
5.079102500759012706e+00 7.211854289790104869e-16
5.079610427460045763e+00 1.040311014425846081e-15
5.080118404955394240e+00 6.134567720297893821e-15
5.080626433250137630e+00 4.074719567645375778e-14
5.081134512349356314e+00 2.192254591580187921e-13
5.081642642258130671e+00 7.733001087628060816e-13
5.082150822981542859e+00 1.707390023514597556e-12
5.082659054524671483e+00 2.341403478674085952e-12
5.083167336892602250e+00 1.993307033853369445e-12
5.083675670090414656e+00 1.064088800538424782e-12
5.084184054123192631e+00 4.202084293653407032e-13
5.084692488996020998e+00 3.440178946587955591e-13
5.085200974713985467e+00 6.177000757223040934e-13
5.085709511282167306e+00 8.382582506832485648e-13
5.086218098705653112e+00 7.147473695878530343e-13
5.086726736989526820e+00 3.781857336862022898e-13
5.087235426138880356e+00 1.241595929666262000e-13
5.087744166158792325e+00 2.546638475238573961e-14
5.088252957054356429e+00 3.443844348543412487e-15
5.088761798830656602e+00 3.483684296474777981e-16
5.089270691492783882e+00 5.980885445592598747e-17
5.089779635045825756e+00 1.348494238655893435e-17
5.090288629494871486e+00 1.955809905406158660e-18
5.090797674845011223e+00 3.609210691865333426e-19
5.091306771101332451e+00 8.875922043096570127e-19
5.091815918268928876e+00 4.279586753431624145e-18
5.092325116352891534e+00 1.784988059004817376e-17
5.092834365358311466e+00 5.088706266751229441e-17
5.093343665290281486e+00 9.253438791347946708e-17
5.093853016153894409e+00 1.054560635217322606e-16
5.094362417954243938e+00 7.490309540797100764e-17
5.094871870696424665e+00 3.314177278898560546e-17
5.095381374385528517e+00 9.490964920829780827e-18
5.095890929026650973e+00 2.586288169703900861e-17
5.096400534624887513e+00 6.430995712487560805e-16
5.096910191185334504e+00 5.621906261646960684e-15
5.097419898713090092e+00 3.048396145266345768e-14
5.097929657213247978e+00 1.023496920035032169e-13
5.098439466690908084e+00 2.129415512452000111e-13
5.098949327151165889e+00 2.747897619795412782e-13
5.099459238599123090e+00 2.201964243753069733e-13
5.099969201039874278e+00 1.098582653731305660e-13
5.100479214478522039e+00 3.441231909094313607e-14
5.100989278920166292e+00 6.996613454402079799e-15
5.101499394369904294e+00 1.259260750473579567e-15
5.102009560832841295e+00 1.019363769929372863e-15
5.102519778314078103e+00 1.861863733850788186e-15
5.103030046818715526e+00 2.282074991509779501e-15
5.103540366351854374e+00 1.741711124778771108e-15
5.104050736918601672e+00 8.278338183617833913e-16
5.104561158524055564e+00 2.561259339380242820e-16
5.105071631173325741e+00 8.275780159747378012e-17
5.105582154871513012e+00 1.580109732040420139e-16
5.106092729623724402e+00 8.615582960154642105e-16
5.106603355435064273e+00 4.218750028419054277e-15
5.107114032310640539e+00 1.377891504720850088e-14
5.107624760255556673e+00 2.839687623390135258e-14
5.108135539274923254e+00 3.652004755071192283e-14
5.108646369373843754e+00 2.934113655778078436e-14
5.109157250557428753e+00 1.512964916284450086e-14
5.109668182830789718e+00 6.327732122285509497e-15
5.110179166199030121e+00 6.239620381412196843e-15
5.110690200667264982e+00 1.473095286412123612e-14
5.111201286240600439e+00 3.041147437423183912e-14
5.111712422924147958e+00 4.255903694802574185e-14
5.112223610723019895e+00 3.835565914715275555e-14
5.112734849642327717e+00 2.474287079964701741e-14
5.113246139687182890e+00 3.090216144862013096e-14
5.113757480862699545e+00 1.042744961176119210e-13
5.114268873173988261e+00 2.810648964081480929e-13
5.114780316626166723e+00 4.781703964482777956e-13
5.115291811224345508e+00 5.058579319198662936e-13
5.115803356973640525e+00 3.322291518224774078e-13
5.116314953879168570e+00 1.353276132482107387e-13
5.116826601946042885e+00 3.415016513969309859e-14
5.117338301179382043e+00 5.333286781897133287e-15
5.117850051584301951e+00 5.071512641002837616e-16
5.118361853165918518e+00 2.408652296152172085e-17
5.118873705929353868e+00 5.554782041843003787e-17
5.119385609879720356e+00 8.080373305375726402e-17
5.119897565022140995e+00 7.398213516617876976e-17
5.120409571361734358e+00 4.819300057254268103e-17
5.120921628903619016e+00 5.081447829439487049e-17
5.121433737652917983e+00 1.216788766717516318e-16
5.121945897614748056e+00 2.416979438073309479e-16
5.122458108794235798e+00 3.154096492194970223e-16
5.122970371196500672e+00 3.381735413197297170e-16
5.123482684826663913e+00 7.139431159988394593e-16
5.123995049689849424e+00 2.365336220373097863e-15
5.124507465791181104e+00 5.745735460203014328e-15
5.125019933135781081e+00 8.849007720864120022e-15
5.125532451728776806e+00 8.543132632039219602e-15
5.126045021575293070e+00 5.350951786056058725e-15
5.126557642680451998e+00 2.833546784200143804e-15
5.127070315049382820e+00 2.594599385671125100e-15
5.127583038687211214e+00 3.421361702957316997e-15
5.128095813599063746e+00 4.088585904377068481e-15
5.128608639790068757e+00 6.470786674071157486e-15
5.129121517265352814e+00 1.515243419892709632e-14
5.129634446030044259e+00 2.955613775354302548e-14
5.130147426089276763e+00 3.777052161918923752e-14
5.130660457448174228e+00 3.031355663289195549e-14
5.131173540111872100e+00 1.516736266609189149e-14
5.131686674085496058e+00 4.730597874184838849e-15
5.132199859374179773e+00 9.321460692451266623e-16
5.132713095983055140e+00 1.275652010981033500e-16
5.133226383917252278e+00 2.330139605719218483e-17
5.133739723181905745e+00 4.517768241414140178e-17
5.134253113782150102e+00 1.178358973870951279e-16
5.134766555723115466e+00 3.394891669338729581e-16
5.135280049009938175e+00 2.732305187992230369e-15
5.135793593647754562e+00 2.048262735651767626e-14
5.136307189641695636e+00 1.021936828420966700e-13
5.136820836996901285e+00 3.180634526153719586e-13
5.137334535718505180e+00 6.140949353281808414e-13
5.137848285811645432e+00 7.366696779195752144e-13
5.138362087281459267e+00 5.588283251740139766e-13
5.138875940133083908e+00 3.233597738446961839e-13
5.139389844371658356e+00 3.232953514907919512e-13
5.139903800002321610e+00 5.596882766747263320e-13
5.140417807030211783e+00 7.404079440658895898e-13
5.140931865460469652e+00 6.200037578071479455e-13
5.141445975298235993e+00 3.228486793785575104e-13
5.141960136548649807e+00 1.045228099406839121e-13
5.142474349216854534e+00 2.157222583366379648e-14
5.142988613307993617e+00 3.884920692816417138e-15
5.143502928827205167e+00 1.876420710451835959e-15
5.144017295779636179e+00 1.588411892505120855e-15
5.144531714170428316e+00 2.849279086965036927e-15
5.145046184004725021e+00 2.173337097611217298e-14
5.145560705287670622e+00 1.488903930387427724e-13
5.146075278024411226e+00 6.775565873345677568e-13
5.146589902220092938e+00 2.074276081243763311e-12
5.147104577879861864e+00 4.317024158361330341e-12
5.147619305008863222e+00 6.098263629884041459e-12
5.148134083612244005e+00 5.763186314557899444e-12
5.148648913695152984e+00 3.588797588467451983e-12
5.149163795262738041e+00 1.517486342456146077e-12
5.149678728320147947e+00 5.884059088761868417e-13
5.150193712872529694e+00 3.812512811136837740e-13
5.150708748925034719e+00 2.885107952174083126e-13
5.151223836482814455e+00 1.535714435130285280e-13
5.151738975551016786e+00 5.195000867461860596e-14
5.152254166134796698e+00 1.160251788082789397e-14
5.152769408239302962e+00 4.108221985258086065e-15
5.153284701869687900e+00 6.293424464144746590e-15
5.153800047031104725e+00 8.867360974675092263e-15
5.154315443728705759e+00 7.878973810322078121e-15
5.154830891967647766e+00 4.465415018728733298e-15
5.155346391753083068e+00 2.277818777866357089e-15
5.155861943090166655e+00 3.154417760308755127e-15
5.156377545984052624e+00 6.282491204987439593e-15
5.156893200439898628e+00 8.538900438737101425e-15
5.157408906462862319e+00 7.351493250215924716e-15
5.157924664058096909e+00 4.210912994049549495e-15
5.158440473230760048e+00 2.500155050649848317e-15
5.158956333986012943e+00 4.082270067589999126e-15
5.159472246329010581e+00 8.460840963636995345e-15
5.159988210264915942e+00 1.192553709474756988e-14
5.160504225798885791e+00 1.091515852952510250e-14
5.161020292936079557e+00 7.426867542479806712e-15
5.161536411681658443e+00 5.415171310332589826e-15
5.162052582040783655e+00 4.717725456698641836e-15
5.162568804018615509e+00 3.442256616017201690e-15
5.163085077620318764e+00 1.787371521190112060e-15
5.163601402851053734e+00 7.378226946382354239e-16
5.164117779715983403e+00 3.353724779075418752e-16
5.164634208220274303e+00 2.315379655685356862e-16
5.165150688369086751e+00 3.281216202534868926e-16
5.165667220167587281e+00 8.531170434178284085e-16
5.166183803620941539e+00 2.083445189703573722e-15
5.166700438734312506e+00 3.548233409978474993e-15
5.167217125512868492e+00 3.905321454047463727e-15
5.167733863961776919e+00 2.723100903238784655e-15
5.168250654086203433e+00 1.228400852922582381e-15
5.168767495891315455e+00 4.292159431241431410e-16
5.169284389382283962e+00 1.948365454118126650e-16
5.169801334564274597e+00 1.724821964692107325e-16
5.170318331442456561e+00 1.017233015088202355e-15
5.170835380022001715e+00 7.600089288261306523e-15
5.171352480308080146e+00 3.811179935473567152e-14
5.171869632305861941e+00 1.202348265342740196e-13
5.172386836020518963e+00 2.365709826878891914e-13
5.172904091457222187e+00 2.899001278084594567e-13
5.173421398621144363e+00 2.217051795407732758e-13
5.173938757517458242e+00 1.064743329963631703e-13
5.174456168151338353e+00 3.257125151030068598e-14
5.174973630527954782e+00 6.543367252013146374e-15
5.175491144652487385e+00 9.313525256643961834e-16
5.176008710530108026e+00 1.147344569226513194e-16
5.176526328165993895e+00 6.797584862858325541e-17
5.177043997565318634e+00 6.912678432064829793e-17
5.177561718733262097e+00 5.984884184256547873e-17
5.178079491674996149e+00 5.146359128093506581e-17
5.178597316395704198e+00 5.671568647426050922e-17
5.179115192900558995e+00 5.820134924753455350e-17
5.179633121194743062e+00 4.181130281881514103e-17
5.180151101283433590e+00 2.509110658556999920e-17
5.180669133171812213e+00 3.859307857779384834e-17
5.181187216865056122e+00 1.025004216437911421e-16
5.181705352368347839e+00 1.911899635720637337e-16
5.182223539686867220e+00 2.229559324734089985e-16
5.182741778825798562e+00 1.614327080332131718e-16
5.183260069790320834e+00 7.270915401156082967e-17
5.183778412585618334e+00 2.100913836237430097e-17
5.184296807216874470e+00 1.573885411104171848e-17
5.184815253689273540e+00 1.166660748176828529e-16
5.185333752007998953e+00 7.417616507613872919e-16
5.185852302178234119e+00 2.976858887619965847e-15
5.186370904205166887e+00 7.420105601129959422e-15
5.186889558093983332e+00 1.147900574896712500e-14
5.187408263849865975e+00 1.103520446257840598e-14
5.187927021478005329e+00 6.642480560279349560e-15
5.188445830983589246e+00 2.781971104462502049e-15
5.188964692371802911e+00 1.833809550853933839e-15
5.189483605647835063e+00 3.062641002010403164e-15
5.190002570816877991e+00 4.353932115489457173e-15
5.190521587884116883e+00 3.932193971099679772e-15
5.191040656854743141e+00 2.206746709779349703e-15
5.191559777733949943e+00 7.705644594479209489e-16
5.192078950526923364e+00 1.830901622773182270e-16
5.192598175238858360e+00 1.420899019429555602e-16
5.193117451874947221e+00 6.003513343288548314e-16
5.193636780440382239e+00 1.896211624875684795e-15
